==== Training 784x10x10 ANN ======
Epoch 41: 9428 / 10000
Epoch 42: 9442 / 10000
Epoch 43: 9445 / 10000
Epoch 44: 9436 / 10000
Epoch 45: 9441 / 10000
Epoch 46: 9437 / 10000
Epoch 47: 9424 / 10000
Epoch 48: 9431 / 10000
Epoch 49: 9433 / 10000
==== Training 784x20x50x10 ANN DONE... ======
==== Training 784x30x10x10 ANN ======
Epoch 0: 8646 / 10000
Epoch 1: 9078 / 10000
Epoch 2: 9196 / 10000
Epoch 3: 9247 / 10000
Epoch 4: 9269 / 10000
Epoch 5: 9301 / 10000
Epoch 6: 9294 / 10000
Epoch 7: 9363 / 10000
Epoch 8: 9378 / 10000
Epoch 9: 9402 / 10000
Epoch 10: 9402 / 10000
Epoch 11: 9420 / 10000
Epoch 12: 9427 / 10000
Epoch 13: 9439 / 10000
Epoch 14: 9428 / 10000
Epoch 15: 9394 / 10000
Epoch 16: 9428 / 10000
Epoch 17: 9448 / 10000
Epoch 18: 9434 / 10000
Epoch 19: 9427 / 10000
Epoch 20: 9436 / 10000
Epoch 21: 9443 / 10000
Epoch 22: 9428 / 10000
Epoch 23: 9418 / 10000
Epoch 24: 9452 / 10000
Epoch 25: 9454 / 10000
Epoch 26: 9461 / 10000
Epoch 27: 9431 / 10000
Epoch 28: 9430 / 10000
Epoch 29: 9452 / 10000
Epoch 30: 9462 / 10000
Epoch 31: 9452 / 10000
Epoch 32: 9480 / 10000
Epoch 33: 9455 / 10000
Epoch 34: 9434 / 10000
Epoch 35: 9461 / 10000
Epoch 36: 9473 / 10000
Epoch 37: 9449 / 10000
Epoch 38: 9472 / 10000
Epoch 39: 9484 / 10000
Epoch 40: 9466 / 10000
Epoch 41: 9474 / 10000
Epoch 42: 9459 / 10000
Epoch 43: 9439 / 10000
Epoch 44: 9479 / 10000
Epoch 45: 9475 / 10000
Epoch 46: 9461 / 10000
Epoch 47: 9470 / 10000
Epoch 48: 9445 / 10000
Epoch 49: 9453 / 10000
==== Training 784x30x10x10 ANN DONE... ======
==== Training 784x30x20x10 ANN ======
Epoch 0: 8930 / 10000
Epoch 1: 9140 / 10000
Epoch 2: 9222 / 10000
Epoch 3: 9281 / 10000
Epoch 4: 9322 / 10000
Epoch 5: 9342 / 10000
Epoch 6: 9369 / 10000
Epoch 7: 9358 / 10000
Epoch 8: 9370 / 10000
Epoch 9: 9412 / 10000
Epoch 10: 9391 / 10000
Epoch 11: 9407 / 10000
Epoch 12: 9387 / 10000
Epoch 13: 9401 / 10000
Epoch 14: 9438 / 10000
Epoch 15: 9431 / 10000
Epoch 16: 9434 / 10000
Epoch 17: 9446 / 10000
Epoch 18: 9410 / 10000
Epoch 19: 9468 / 10000
Epoch 20: 9425 / 10000
Epoch 21: 9425 / 10000
Epoch 22: 9456 / 10000
Epoch 23: 9457 / 10000
Epoch 24: 9463 / 10000
Epoch 25: 9468 / 10000
Epoch 26: 9465 / 10000
Epoch 27: 9483 / 10000
Epoch 28: 9466 / 10000
Epoch 29: 9479 / 10000
Epoch 30: 9471 / 10000
Epoch 31: 9480 / 10000
Epoch 32: 9457 / 10000
Epoch 33: 9461 / 10000
Epoch 34: 9469 / 10000
Epoch 35: 9452 / 10000
Epoch 36: 9458 / 10000
Epoch 37: 9460 / 10000
Epoch 38: 9473 / 10000
Epoch 39: 9482 / 10000
Epoch 40: 9481 / 10000
Epoch 41: 9489 / 10000
Epoch 42: 9479 / 10000
Epoch 43: 9484 / 10000
Epoch 44: 9488 / 10000
Epoch 45: 9472 / 10000
Epoch 46: 9484 / 10000
Epoch 47: 9487 / 10000
Epoch 48: 9483 / 10000
Epoch 49: 9507 / 10000
==== Training 784x30x20x10 ANN DONE... ======
==== Training 784x30x30x10 ANN ======
Epoch 0: 8116 / 10000
Epoch 1: 8378 / 10000
Epoch 2: 8437 / 10000
Epoch 3: 9251 / 10000
Epoch 4: 9358 / 10000
Epoch 5: 9405 / 10000
Epoch 6: 9417 / 10000
Epoch 7: 9433 / 10000
Epoch 8: 9463 / 10000
Epoch 9: 9482 / 10000
Epoch 10: 9461 / 10000
Epoch 11: 9489 / 10000
Epoch 12: 9479 / 10000
Epoch 13: 9495 / 10000
Epoch 14: 9486 / 10000
Epoch 15: 9486 / 10000
Epoch 16: 9485 / 10000
Epoch 17: 9512 / 10000
Epoch 18: 9514 / 10000
Epoch 19: 9500 / 10000
Epoch 20: 9523 / 10000
Epoch 21: 9519 / 10000
Epoch 22: 9519 / 10000
Epoch 23: 9501 / 10000
Epoch 24: 9492 / 10000
Epoch 25: 9545 / 10000
Epoch 26: 9536 / 10000
Epoch 27: 9523 / 10000
Epoch 28: 9546 / 10000
Epoch 29: 9518 / 10000
Epoch 30: 9537 / 10000
Epoch 31: 9524 / 10000
Epoch 32: 9540 / 10000
Epoch 33: 9529 / 10000
Epoch 34: 9544 / 10000
Epoch 35: 9545 / 10000
Epoch 36: 9531 / 10000
Epoch 37: 9541 / 10000
Epoch 38: 9527 / 10000
Epoch 39: 9527 / 10000
Epoch 40: 9533 / 10000
Epoch 41: 9535 / 10000
Epoch 42: 9527 / 10000
Epoch 43: 9501 / 10000
Epoch 44: 9532 / 10000
Epoch 45: 9528 / 10000
Epoch 46: 9513 / 10000
Epoch 47: 9517 / 10000
Epoch 48: 9514 / 10000
Epoch 49: 9519 / 10000
==== Training 784x30x30x10 ANN DONE... ======
==== Training 784x30x40x10 ANN ======
Epoch 0: 8949 / 10000
Epoch 1: 9180 / 10000
Epoch 2: 9275 / 10000
Epoch 3: 9310 / 10000
Epoch 4: 9365 / 10000
Epoch 5: 9396 / 10000
Epoch 6: 9400 / 10000
Epoch 7: 9442 / 10000
Epoch 8: 9456 / 10000
Epoch 9: 9477 / 10000
Epoch 10: 9444 / 10000
Epoch 11: 9446 / 10000
Epoch 12: 9472 / 10000
Epoch 13: 9449 / 10000
Epoch 14: 9463 / 10000
Epoch 15: 9490 / 10000
Epoch 16: 9501 / 10000
Epoch 17: 9499 / 10000
Epoch 18: 9470 / 10000
Epoch 19: 9497 / 10000
Epoch 20: 9477 / 10000
Epoch 21: 9503 / 10000
Epoch 22: 9498 / 10000
Epoch 23: 9516 / 10000
Epoch 24: 9497 / 10000
Epoch 25: 9511 / 10000
Epoch 26: 9505 / 10000
Epoch 27: 9520 / 10000
Epoch 28: 9499 / 10000
Epoch 29: 9532 / 10000
Epoch 30: 9498 / 10000
Epoch 31: 9524 / 10000
Epoch 32: 9525 / 10000
Epoch 33: 9499 / 10000
Epoch 34: 9520 / 10000
Epoch 35: 9499 / 10000
Epoch 36: 9513 / 10000
Epoch 37: 9511 / 10000
Epoch 38: 9525 / 10000
Epoch 39: 9510 / 10000
Epoch 40: 9524 / 10000
Epoch 41: 9486 / 10000
Epoch 42: 9515 / 10000
Epoch 43: 9522 / 10000
Epoch 44: 9535 / 10000
Epoch 45: 9511 / 10000
Epoch 46: 9526 / 10000
Epoch 47: 9506 / 10000
Epoch 48: 9532 / 10000
Epoch 49: 9512 / 10000
==== Training 784x30x40x10 ANN DONE... ======
==== Training 784x30x50x10 ANN ======
Epoch 0: 8949 / 10000
Epoch 1: 9151 / 10000
Epoch 2: 9235 / 10000
Epoch 3: 9280 / 10000
Epoch 4: 9319 / 10000
Epoch 5: 9362 / 10000
Epoch 6: 9398 / 10000
Epoch 7: 9397 / 10000
Epoch 8: 9431 / 10000
Epoch 9: 9418 / 10000
Epoch 10: 9412 / 10000
Epoch 11: 9443 / 10000
Epoch 12: 9452 / 10000
Epoch 13: 9489 / 10000
Epoch 14: 9455 / 10000
Epoch 15: 9480 / 10000
Epoch 16: 9471 / 10000
Epoch 17: 9482 / 10000
Epoch 18: 9489 / 10000
Epoch 19: 9482 / 10000
Epoch 20: 9481 / 10000
Epoch 21: 9501 / 10000
Epoch 22: 9480 / 10000
Epoch 23: 9477 / 10000
Epoch 24: 9484 / 10000
Epoch 25: 9506 / 10000
Epoch 26: 9473 / 10000
Epoch 27: 9489 / 10000
Epoch 28: 9516 / 10000
Epoch 29: 9497 / 10000
Epoch 30: 9498 / 10000
Epoch 31: 9498 / 10000
Epoch 32: 9488 / 10000
Epoch 33: 9503 / 10000
Epoch 34: 9512 / 10000
Epoch 35: 9486 / 10000
Epoch 36: 9513 / 10000
Epoch 37: 9494 / 10000
Epoch 38: 9510 / 10000
Epoch 39: 9498 / 10000
Epoch 40: 9508 / 10000
Epoch 41: 9508 / 10000
Epoch 42: 9486 / 10000
Epoch 43: 9507 / 10000
Epoch 44: 9509 / 10000
Epoch 45: 9483 / 10000
Epoch 46: 9500 / 10000
Epoch 47: 9497 / 10000
Epoch 48: 9495 / 10000
Epoch 49: 9511 / 10000
==== Training 784x30x50x10 ANN DONE... ======
==== Training 784x40x10x10 ANN ======
Epoch 0: 8707 / 10000
Epoch 1: 8986 / 10000
Epoch 2: 9161 / 10000
Epoch 3: 9201 / 10000
Epoch 4: 9265 / 10000
Epoch 5: 9313 / 10000
Epoch 6: 9297 / 10000
Epoch 7: 9339 / 10000
Epoch 8: 9367 / 10000
Epoch 9: 9366 / 10000
Epoch 10: 9347 / 10000
Epoch 11: 9368 / 10000
Epoch 12: 9367 / 10000
Epoch 13: 9373 / 10000
Epoch 14: 9435 / 10000
Epoch 15: 9401 / 10000
Epoch 16: 9398 / 10000
Epoch 17: 9434 / 10000
Epoch 18: 9433 / 10000
Epoch 19: 9417 / 10000
Epoch 20: 9420 / 10000
Epoch 21: 9420 / 10000
Epoch 22: 9412 / 10000
Epoch 23: 9436 / 10000
Epoch 24: 9428 / 10000
Epoch 25: 9438 / 10000
Epoch 26: 9388 / 10000
Epoch 27: 9449 / 10000
Epoch 28: 9423 / 10000
Epoch 29: 9428 / 10000
Epoch 30: 9422 / 10000
Epoch 31: 9442 / 10000
Epoch 32: 9397 / 10000
Epoch 33: 9416 / 10000
Epoch 34: 9459 / 10000
Epoch 35: 9441 / 10000
Epoch 36: 9449 / 10000
Epoch 37: 9419 / 10000
Epoch 38: 9445 / 10000
Epoch 39: 9435 / 10000
Epoch 40: 9457 / 10000
Epoch 41: 9452 / 10000
Epoch 42: 9438 / 10000
Epoch 43: 9461 / 10000
Epoch 44: 9455 / 10000
Epoch 45: 9460 / 10000
Epoch 46: 9460 / 10000
Epoch 47: 9457 / 10000
Epoch 48: 9466 / 10000
Epoch 49: 9447 / 10000
==== Training 784x40x10x10 ANN DONE... ======
==== Training 784x40x20x10 ANN ======
Epoch 0: 8985 / 10000
Epoch 1: 9139 / 10000
Epoch 2: 9211 / 10000
Epoch 3: 9306 / 10000
Epoch 4: 9295 / 10000
Epoch 5: 9322 / 10000
Epoch 6: 9380 / 10000
Epoch 7: 9392 / 10000
Epoch 8: 9414 / 10000
Epoch 9: 9401 / 10000
Epoch 10: 9423 / 10000
Epoch 11: 9413 / 10000
Epoch 12: 9435 / 10000
Epoch 13: 9434 / 10000
Epoch 14: 9458 / 10000
Epoch 15: 9450 / 10000
Epoch 16: 9453 / 10000
Epoch 17: 9444 / 10000
Epoch 18: 9439 / 10000
Epoch 19: 9485 / 10000
Epoch 20: 9468 / 10000
Epoch 21: 9488 / 10000
Epoch 22: 9492 / 10000
Epoch 23: 9481 / 10000
Epoch 24: 9474 / 10000
Epoch 25: 9491 / 10000
Epoch 26: 9499 / 10000
Epoch 27: 9490 / 10000
Epoch 28: 9497 / 10000
Epoch 29: 9485 / 10000
Epoch 30: 9490 / 10000
Epoch 31: 9493 / 10000
Epoch 32: 9488 / 10000
Epoch 33: 9490 / 10000
Epoch 34: 9487 / 10000
Epoch 35: 9484 / 10000
Epoch 36: 9521 / 10000
Epoch 37: 9505 / 10000
Epoch 38: 9515 / 10000
Epoch 39: 9498 / 10000
Epoch 40: 9492 / 10000
Epoch 41: 9530 / 10000
Epoch 42: 9522 / 10000
Epoch 43: 9512 / 10000
Epoch 44: 9506 / 10000
Epoch 45: 9519 / 10000
Epoch 46: 9499 / 10000
Epoch 47: 9496 / 10000
Epoch 48: 9505 / 10000
Epoch 49: 9511 / 10000
==== Training 784x40x20x10 ANN DONE... ======
==== Training 784x40x30x10 ANN ======
Epoch 0: 8903 / 10000
Epoch 1: 9131 / 10000
Epoch 2: 9283 / 10000
Epoch 3: 9309 / 10000
Epoch 4: 9364 / 10000
Epoch 5: 9409 / 10000
Epoch 6: 9450 / 10000
Epoch 7: 9431 / 10000
Epoch 8: 9481 / 10000
Epoch 9: 9480 / 10000
Epoch 10: 9499 / 10000
Epoch 11: 9507 / 10000
Epoch 12: 9496 / 10000
Epoch 13: 9511 / 10000
Epoch 14: 9527 / 10000
Epoch 15: 9533 / 10000
Epoch 16: 9503 / 10000
Epoch 17: 9534 / 10000
Epoch 18: 9527 / 10000
Epoch 19: 9522 / 10000
Epoch 20: 9548 / 10000
Epoch 21: 9559 / 10000
Epoch 22: 9536 / 10000
Epoch 23: 9526 / 10000
Epoch 24: 9557 / 10000
Epoch 25: 9506 / 10000
Epoch 26: 9531 / 10000
Epoch 27: 9529 / 10000
Epoch 28: 9545 / 10000
Epoch 29: 9522 / 10000
Epoch 30: 9510 / 10000
Epoch 31: 9551 / 10000
Epoch 32: 9538 / 10000
Epoch 33: 9560 / 10000
Epoch 34: 9531 / 10000
Epoch 35: 9527 / 10000
Epoch 36: 9527 / 10000
Epoch 37: 9552 / 10000
Epoch 38: 9568 / 10000
Epoch 39: 9556 / 10000
Epoch 40: 9559 / 10000
Epoch 41: 9538 / 10000
Epoch 42: 9544 / 10000
Epoch 43: 9567 / 10000
Epoch 44: 9566 / 10000
Epoch 45: 9562 / 10000
Epoch 46: 9571 / 10000
Epoch 47: 9555 / 10000
Epoch 48: 9568 / 10000
Epoch 49: 9576 / 10000
==== Training 784x40x30x10 ANN DONE... ======
==== Training 784x40x40x10 ANN ======
Epoch 0: 8037 / 10000
Epoch 1: 8217 / 10000
Epoch 2: 8379 / 10000
Epoch 3: 8419 / 10000
Epoch 4: 8467 / 10000
Epoch 5: 8478 / 10000
Epoch 6: 8476 / 10000
Epoch 7: 8501 / 10000
Epoch 8: 8511 / 10000
Epoch 9: 8524 / 10000
Epoch 10: 8536 / 10000
Epoch 11: 8534 / 10000
Epoch 12: 8535 / 10000
Epoch 13: 8570 / 10000
Epoch 14: 8553 / 10000
Epoch 15: 8560 / 10000
Epoch 16: 8555 / 10000
Epoch 17: 8546 / 10000
Epoch 18: 8556 / 10000
Epoch 19: 8563 / 10000
Epoch 20: 8567 / 10000
Epoch 21: 8559 / 10000
Epoch 22: 8574 / 10000
Epoch 23: 8581 / 10000
Epoch 24: 8579 / 10000
Epoch 25: 9495 / 10000
Epoch 26: 9501 / 10000
Epoch 27: 9495 / 10000
Epoch 28: 9504 / 10000
Epoch 29: 9522 / 10000
Epoch 30: 9510 / 10000
Epoch 31: 9511 / 10000
Epoch 32: 9501 / 10000
Epoch 33: 9522 / 10000
Epoch 34: 9527 / 10000
Epoch 35: 9530 / 10000
Epoch 36: 9510 / 10000
Epoch 37: 9523 / 10000
Epoch 38: 9533 / 10000
Epoch 39: 9528 / 10000
Epoch 40: 9506 / 10000
Epoch 41: 9522 / 10000
Epoch 42: 9537 / 10000
Epoch 43: 9513 / 10000
Epoch 44: 9527 / 10000
Epoch 45: 9536 / 10000
Epoch 46: 9536 / 10000
Epoch 47: 9550 / 10000
Epoch 48: 9524 / 10000
Epoch 49: 9521 / 10000
==== Training 784x40x40x10 ANN DONE... ======
==== Training 784x40x50x10 ANN ======
Epoch 0: 8950 / 10000
Epoch 1: 9232 / 10000
Epoch 2: 9285 / 10000
Epoch 3: 9337 / 10000
Epoch 4: 9417 / 10000
Epoch 5: 9426 / 10000
Epoch 6: 9438 / 10000
Epoch 7: 9469 / 10000
Epoch 8: 9448 / 10000
Epoch 9: 9471 / 10000
Epoch 10: 9484 / 10000
Epoch 11: 9499 / 10000
Epoch 12: 9518 / 10000
Epoch 13: 9514 / 10000
Epoch 14: 9504 / 10000
Epoch 15: 9515 / 10000
Epoch 16: 9544 / 10000
Epoch 17: 9530 / 10000
Epoch 18: 9523 / 10000
Epoch 19: 9534 / 10000
Epoch 20: 9561 / 10000
Epoch 21: 9534 / 10000
Epoch 22: 9523 / 10000
Epoch 23: 9544 / 10000
Epoch 24: 9553 / 10000
Epoch 25: 9548 / 10000
Epoch 26: 9528 / 10000
Epoch 27: 9544 / 10000
Epoch 28: 9548 / 10000
Epoch 29: 9557 / 10000
Epoch 30: 9556 / 10000
Epoch 31: 9566 / 10000
Epoch 32: 9549 / 10000
Epoch 33: 9540 / 10000
Epoch 34: 9543 / 10000
Epoch 35: 9541 / 10000
Epoch 36: 9552 / 10000
Epoch 37: 9548 / 10000
Epoch 38: 9552 / 10000
Epoch 39: 9553 / 10000
Epoch 40: 9539 / 10000
Epoch 41: 9555 / 10000
Epoch 42: 9559 / 10000
Epoch 43: 9550 / 10000
Epoch 44: 9569 / 10000
Epoch 45: 9557 / 10000
Epoch 46: 9537 / 10000
Epoch 47: 9558 / 10000
Epoch 48: 9552 / 10000
Epoch 49: 9549 / 10000
==== Training 784x40x50x10 ANN DONE... ======
==== Training 784x50x10x10 ANN ======
Epoch 0: 8813 / 10000
Epoch 1: 9118 / 10000
Epoch 2: 9253 / 10000
Epoch 3: 9306 / 10000
Epoch 4: 9327 / 10000
Epoch 5: 9372 / 10000
Epoch 6: 9413 / 10000
Epoch 7: 9414 / 10000
Epoch 8: 9454 / 10000
Epoch 9: 9456 / 10000
Epoch 10: 9456 / 10000
Epoch 11: 9472 / 10000
Epoch 12: 9457 / 10000
Epoch 13: 9428 / 10000
Epoch 14: 9482 / 10000
Epoch 15: 9489 / 10000
Epoch 16: 9512 / 10000
Epoch 17: 9516 / 10000
Epoch 18: 9508 / 10000
Epoch 19: 9432 / 10000
Epoch 20: 9517 / 10000
Epoch 21: 9485 / 10000
Epoch 22: 9516 / 10000
Epoch 23: 9522 / 10000
Epoch 24: 9505 / 10000
Epoch 25: 9500 / 10000
Epoch 26: 9497 / 10000
Epoch 27: 9511 / 10000
Epoch 28: 9486 / 10000
Epoch 29: 9493 / 10000
Epoch 30: 9521 / 10000
Epoch 31: 9491 / 10000
Epoch 32: 9511 / 10000
Epoch 33: 9504 / 10000
Epoch 34: 9500 / 10000
Epoch 35: 9500 / 10000
Epoch 36: 9498 / 10000
Epoch 37: 9503 / 10000
Epoch 38: 9472 / 10000
Epoch 39: 9500 / 10000
Epoch 40: 9509 / 10000
Epoch 41: 9489 / 10000
Epoch 42: 9520 / 10000
Epoch 43: 9502 / 10000
Epoch 44: 9524 / 10000
Epoch 45: 9502 / 10000
Epoch 46: 9507 / 10000
Epoch 47: 9510 / 10000
Epoch 48: 9488 / 10000
Epoch 49: 9496 / 10000
==== Training 784x50x10x10 ANN DONE... ======
==== Training 784x50x20x10 ANN ======
Epoch 0: 8833 / 10000
Epoch 1: 9135 / 10000
Epoch 2: 9264 / 10000
Epoch 3: 9301 / 10000
Epoch 4: 9311 / 10000
Epoch 5: 9409 / 10000
Epoch 6: 9425 / 10000
Epoch 7: 9436 / 10000
Epoch 8: 9470 / 10000
Epoch 9: 9470 / 10000
Epoch 10: 9491 / 10000
Epoch 11: 9500 / 10000
Epoch 12: 9472 / 10000
Epoch 13: 9505 / 10000
Epoch 14: 9487 / 10000
Epoch 15: 9472 / 10000
Epoch 16: 9514 / 10000
Epoch 17: 9517 / 10000
Epoch 18: 9504 / 10000
Epoch 19: 9528 / 10000
Epoch 20: 9521 / 10000
Epoch 21: 9532 / 10000
Epoch 22: 9521 / 10000
Epoch 23: 9506 / 10000
Epoch 24: 9535 / 10000
Epoch 25: 9548 / 10000
Epoch 26: 9537 / 10000
Epoch 27: 9529 / 10000
Epoch 28: 9492 / 10000
Epoch 29: 9551 / 10000
Epoch 30: 9540 / 10000
Epoch 31: 9548 / 10000
Epoch 32: 9525 / 10000
Epoch 33: 9536 / 10000
Epoch 34: 9528 / 10000
Epoch 35: 9547 / 10000
Epoch 36: 9554 / 10000
Epoch 37: 9543 / 10000
Epoch 38: 9557 / 10000
Epoch 39: 9544 / 10000
Epoch 40: 9547 / 10000
Epoch 41: 9546 / 10000
Epoch 42: 9566 / 10000
Epoch 43: 9540 / 10000
Epoch 44: 9554 / 10000
Epoch 45: 9558 / 10000
Epoch 46: 9534 / 10000
Epoch 47: 9549 / 10000
Epoch 48: 9541 / 10000
Epoch 49: 9533 / 10000
==== Training 784x50x20x10 ANN DONE... ======
==== Training 784x50x30x10 ANN ======
Epoch 0: 8069 / 10000
Epoch 1: 9138 / 10000
Epoch 2: 9302 / 10000
Epoch 3: 9343 / 10000
Epoch 4: 9401 / 10000
Epoch 5: 9421 / 10000
Epoch 6: 9451 / 10000
Epoch 7: 9487 / 10000
Epoch 8: 9478 / 10000
Epoch 9: 9483 / 10000
Epoch 10: 9479 / 10000
Epoch 11: 9518 / 10000
Epoch 12: 9519 / 10000
Epoch 13: 9520 / 10000
Epoch 14: 9539 / 10000
Epoch 15: 9537 / 10000
Epoch 16: 9517 / 10000
Epoch 17: 9547 / 10000
Epoch 18: 9539 / 10000
Epoch 19: 9554 / 10000
Epoch 20: 9526 / 10000
Epoch 21: 9538 / 10000
Epoch 22: 9545 / 10000
Epoch 23: 9544 / 10000
Epoch 24: 9563 / 10000
Epoch 25: 9540 / 10000
Epoch 26: 9515 / 10000
Epoch 27: 9545 / 10000
Epoch 28: 9535 / 10000
Epoch 29: 9551 / 10000
Epoch 30: 9533 / 10000
Epoch 31: 9567 / 10000
Epoch 32: 9552 / 10000
Epoch 33: 9551 / 10000
Epoch 34: 9550 / 10000
Epoch 35: 9564 / 10000
Epoch 36: 9575 / 10000
Epoch 37: 9552 / 10000
Epoch 38: 9565 / 10000
Epoch 39: 9578 / 10000
Epoch 40: 9560 / 10000
Epoch 41: 9572 / 10000
Epoch 42: 9561 / 10000
Epoch 43: 9557 / 10000
Epoch 44: 9566 / 10000
Epoch 45: 9563 / 10000
Epoch 46: 9594 / 10000
Epoch 47: 9573 / 10000
Epoch 48: 9566 / 10000
Epoch 49: 9572 / 10000
==== Training 784x50x30x10 ANN DONE... ======
==== Training 784x50x40x10 ANN ======
Epoch 0: 9018 / 10000
Epoch 1: 9206 / 10000
Epoch 2: 9272 / 10000
Epoch 3: 9324 / 10000
Epoch 4: 9385 / 10000
Epoch 5: 9434 / 10000
Epoch 6: 9427 / 10000
Epoch 7: 9465 / 10000
Epoch 8: 9459 / 10000
Epoch 9: 9512 / 10000
Epoch 10: 9502 / 10000
Epoch 11: 9496 / 10000
Epoch 12: 9529 / 10000
Epoch 13: 9520 / 10000
Epoch 14: 9531 / 10000
Epoch 15: 9539 / 10000
Epoch 16: 9513 / 10000
Epoch 17: 9500 / 10000
Epoch 18: 9544 / 10000
Epoch 19: 9526 / 10000
Epoch 20: 9537 / 10000
Epoch 21: 9546 / 10000
Epoch 22: 9545 / 10000
Epoch 23: 9548 / 10000
Epoch 24: 9528 / 10000
Epoch 25: 9539 / 10000
Epoch 26: 9525 / 10000
Epoch 27: 9510 / 10000
Epoch 28: 9536 / 10000
Epoch 29: 9537 / 10000
Epoch 30: 9525 / 10000
Epoch 31: 9522 / 10000
Epoch 32: 9557 / 10000
Epoch 33: 9554 / 10000
Epoch 34: 9553 / 10000
Epoch 35: 9534 / 10000
Epoch 36: 9533 / 10000
Epoch 37: 9541 / 10000
Epoch 38: 9538 / 10000
Epoch 39: 9538 / 10000
Epoch 40: 9540 / 10000
Epoch 41: 9555 / 10000
Epoch 42: 9539 / 10000
Epoch 43: 9513 / 10000
Epoch 44: 9535 / 10000
Epoch 45: 9550 / 10000
Epoch 46: 9545 / 10000
Epoch 47: 9544 / 10000
Epoch 48: 9541 / 10000
Epoch 49: 9536 / 10000
==== Training 784x50x40x10 ANN DONE... ======
==== Training 784x50x50x10 ANN ======
Epoch 0: 8914 / 10000
Epoch 1: 9199 / 10000
Epoch 2: 9300 / 10000
Epoch 3: 9365 / 10000
Epoch 4: 9360 / 10000
Epoch 5: 9400 / 10000
Epoch 6: 9441 / 10000
Epoch 7: 9458 / 10000
Epoch 8: 9476 / 10000
Epoch 9: 9495 / 10000
Epoch 10: 9480 / 10000
Epoch 11: 9447 / 10000
Epoch 12: 9514 / 10000
Epoch 13: 9504 / 10000
Epoch 14: 9528 / 10000
Epoch 15: 9491 / 10000
Epoch 16: 9526 / 10000
Epoch 17: 9525 / 10000
Epoch 18: 9533 / 10000
Epoch 19: 9532 / 10000
Epoch 20: 9512 / 10000
Epoch 21: 9538 / 10000
Epoch 22: 9516 / 10000
Epoch 23: 9533 / 10000
Epoch 24: 9538 / 10000
Epoch 25: 9561 / 10000
Epoch 26: 9554 / 10000
Epoch 27: 9540 / 10000
Epoch 28: 9552 / 10000
Epoch 29: 9540 / 10000
Epoch 30: 9546 / 10000
Epoch 31: 9533 / 10000
Epoch 32: 9544 / 10000
Epoch 33: 9530 / 10000
Epoch 34: 9551 / 10000
Epoch 35: 9559 / 10000
Epoch 36: 9553 / 10000
Epoch 37: 9552 / 10000
Epoch 38: 9549 / 10000
Epoch 39: 9546 / 10000
Epoch 40: 9550 / 10000
Epoch 41: 9560 / 10000
Epoch 42: 9548 / 10000
Epoch 43: 9565 / 10000
Epoch 44: 9563 / 10000
Epoch 45: 9557 / 10000
Epoch 46: 9559 / 10000
Epoch 47: 9576 / 10000
Epoch 48: 9548 / 10000
Epoch 49: 9564 / 10000
==== Training 784x50x50x10 ANN DONE... ======




==== Training 784x10x10x10 ANN ======
Epoch 0: 7659 / 10000
Epoch 1: 8651 / 10000
Epoch 2: 8825 / 10000
Epoch 3: 8912 / 10000
Epoch 4: 8994 / 10000
Epoch 5: 8995 / 10000
Epoch 6: 8996 / 10000
Epoch 7: 9038 / 10000
Epoch 8: 9092 / 10000
Epoch 9: 9142 / 10000
Epoch 10: 9117 / 10000
Epoch 11: 9097 / 10000
Epoch 12: 9144 / 10000
Epoch 13: 9160 / 10000
Epoch 14: 9130 / 10000
Epoch 15: 9162 / 10000
Epoch 16: 9149 / 10000
Epoch 17: 9182 / 10000
Epoch 18: 9150 / 10000
Epoch 19: 9160 / 10000
Epoch 20: 9175 / 10000
Epoch 21: 9181 / 10000
Epoch 22: 9198 / 10000
Epoch 23: 9160 / 10000
Epoch 24: 9197 / 10000
Epoch 25: 9183 / 10000
Epoch 26: 9178 / 10000
Epoch 27: 9214 / 10000
Epoch 28: 9193 / 10000
Epoch 29: 9161 / 10000
Epoch 30: 9209 / 10000
Epoch 31: 9195 / 10000
Epoch 32: 9210 / 10000
Epoch 33: 9215 / 10000
Epoch 34: 9211 / 10000
Epoch 35: 9192 / 10000
Epoch 36: 9197 / 10000
Epoch 37: 9218 / 10000
Epoch 38: 9222 / 10000
Epoch 39: 9209 / 10000
Epoch 40: 9211 / 10000
Epoch 41: 9226 / 10000
Epoch 42: 9224 / 10000
Epoch 43: 9188 / 10000
Epoch 44: 9205 / 10000
Epoch 45: 9226 / 10000
Epoch 46: 9232 / 10000
Epoch 47: 9211 / 10000
Epoch 48: 9200 / 10000
Epoch 49: 9229 / 10000
==== Training 784x10x10x10 ANN DONE... ======
==== Training 784x10x20x10 ANN ======
Epoch 0: 8321 / 10000
Epoch 1: 8805 / 10000
Epoch 2: 8964 / 10000
Epoch 3: 9039 / 10000
Epoch 4: 9069 / 10000
Epoch 5: 9119 / 10000
Epoch 6: 9119 / 10000
Epoch 7: 9167 / 10000
Epoch 8: 9163 / 10000
Epoch 9: 9161 / 10000
Epoch 10: 9148 / 10000
Epoch 11: 9195 / 10000
Epoch 12: 9201 / 10000
Epoch 13: 9241 / 10000
Epoch 14: 9212 / 10000
Epoch 15: 9214 / 10000
Epoch 16: 9211 / 10000
Epoch 17: 9185 / 10000
Epoch 18: 9247 / 10000
Epoch 19: 9263 / 10000
